id,ParentMaritalStatus,PracticeSport,IsFirstChild,NrSiblings,TransportMeans,WklyStudyHours,Gender,EthnicGroup,ParentEduc,LunchType,TestPrep,MathScore,ReadingScore,WritingScore
28292,single,sometimes,no,1.0,private,5 - 10,male,group E,high school,standard,none,66,48,41
28293,married,sometimes,yes,1.0,private,> 10,female,group D,some high school,free/reduced,none,64,70,64
28294,single,regularly,yes,4.0,private,< 5,female,group D,some high school,standard,none,64,78,76
28295,married,sometimes,yes,1.0,school_bus,> 10,male,group C,some college,standard,none,61,56,52
28296,single,sometimes,no,4.0,private,> 10,female,group B,high school,standard,completed,54,58,66
28297,single,regularly,yes,1.0,school_bus,5 - 10,male,group A,some college,standard,completed,60,48,46
28298,single,sometimes,yes,0.0,private,< 5,male,group B,some college,standard,completed,79,81,75
28299,married,sometimes,yes,2.0,school_bus,< 5,female,group D,associate's degree,standard,none,69,72,73
28300,married,regularly,yes,4.0,school_bus,< 5,male,group C,some college,free/reduced,none,81,87,77
28301,single,sometimes,yes,1.0,private,5 - 10,male,group A,bachelor's degree,standard,none,87,77,70
28302,married,regularly,no,3.0,private,> 10,female,group C,associate's degree,standard,completed,86,85,88
28303,,regularly,yes,1.0,private,5 - 10,female,group D,bachelor's degree,standard,completed,97,100,100
28304,married,sometimes,yes,1.0,school_bus,5 - 10,male,group C,high school,free/reduced,none,45,38,34
28305,,regularly,no,4.0,private,< 5,female,group C,bachelor's degree,standard,none,60,69,75
28306,single,regularly,no,2.0,school_bus,5 - 10,male,group C,bachelor's degree,standard,completed,80,70,64
28307,married,sometimes,yes,3.0,private,< 5,female,group E,some high school,free/reduced,none,60,63,61
28308,single,regularly,yes,1.0,school_bus,> 10,female,group C,some high school,free/reduced,none,59,76,75
28309,,regularly,yes,1.0,school_bus,5 - 10,male,group C,associate's degree,standard,none,88,84,75
28310,married,sometimes,no,7.0,private,5 - 10,male,group A,high school,free/reduced,completed,73,82,76
28311,married,regularly,yes,3.0,,> 10,male,group D,master's degree,standard,none,90,83,82
28312,divorced,sometimes,yes,0.0,private,> 10,female,group D,some high school,standard,none,56,68,62
28313,married,sometimes,yes,2.0,private,5 - 10,female,group E,some college,free/reduced,completed,30,49,49
28314,married,regularly,no,4.0,private,5 - 10,male,group E,some college,free/reduced,none,72,72,65
28315,divorced,sometimes,no,2.0,school_bus,< 5,male,group C,some high school,free/reduced,none,61,67,55
28316,married,never,yes,1.0,private,5 - 10,male,group B,associate's degree,free/reduced,none,58,54,49
28317,married,regularly,no,2.0,,5 - 10,female,group B,bachelor's degree,standard,completed,74,82,88
28318,married,regularly,no,1.0,school_bus,< 5,female,group C,some high school,free/reduced,none,65,81,75
28319,single,regularly,no,4.0,school_bus,5 - 10,female,group C,master's degree,standard,none,83,87,87
28320,widowed,sometimes,yes,0.0,school_bus,> 10,female,group C,high school,free/reduced,none,50,55,54
28321,married,sometimes,no,3.0,private,5 - 10,female,group B,some college,standard,none,81,78,78
28322,married,regularly,yes,3.0,private,5 - 10,male,group C,some college,standard,none,76,69,67
28323,married,regularly,no,4.0,school_bus,5 - 10,female,group C,some college,standard,none,58,60,58
28324,married,regularly,no,1.0,private,> 10,male,group D,some college,free/reduced,none,61,59,56
28325,single,never,no,3.0,school_bus,5 - 10,male,group A,high school,free/reduced,completed,37,41,36
28326,married,regularly,no,3.0,school_bus,5 - 10,male,group C,associate's degree,standard,completed,79,78,78
28327,single,regularly,no,1.0,school_bus,5 - 10,female,group D,associate's degree,standard,none,84,90,89
28328,single,sometimes,yes,2.0,school_bus,5 - 10,male,group C,some college,free/reduced,none,60,68,63
28329,married,regularly,yes,2.0,private,,female,group C,some high school,standard,none,66,67,68
28330,divorced,regularly,yes,2.0,,< 5,female,group B,some college,standard,completed,72,73,77
28331,married,regularly,no,2.0,school_bus,< 5,male,group B,associate's degree,free/reduced,none,51,49,46
28332,married,sometimes,yes,1.0,,> 10,male,group B,high school,standard,completed,66,53,57
28333,single,regularly,yes,2.0,private,5 - 10,female,group C,high school,standard,none,68,74,73
28334,single,regularly,no,1.0,school_bus,5 - 10,female,group D,some high school,standard,none,50,56,59
28335,married,sometimes,yes,0.0,private,5 - 10,female,group A,master's degree,standard,none,78,93,88
28336,married,never,yes,,school_bus,< 5,male,group D,some college,free/reduced,completed,46,44,42
28337,married,regularly,yes,1.0,private,5 - 10,female,group D,some college,free/reduced,none,81,80,80
28338,single,regularly,yes,1.0,school_bus,5 - 10,female,group C,high school,standard,completed,58,71,74
28339,single,regularly,no,4.0,school_bus,5 - 10,male,group E,high school,standard,none,84,89,81
28340,single,sometimes,yes,6.0,school_bus,< 5,female,group C,bachelor's degree,standard,none,58,71,65
28341,married,sometimes,yes,4.0,school_bus,5 - 10,female,group B,some high school,standard,none,42,51,48
28342,single,regularly,yes,1.0,private,,female,group A,some high school,free/reduced,none,34,43,42
28343,married,regularly,yes,1.0,school_bus,5 - 10,female,group C,some college,standard,completed,83,89,95
28344,divorced,sometimes,no,2.0,school_bus,5 - 10,male,group B,high school,free/reduced,completed,48,48,46
28345,married,sometimes,no,1.0,school_bus,5 - 10,female,group A,some college,standard,completed,75,90,96
28346,married,regularly,yes,2.0,private,5 - 10,female,group E,associate's degree,standard,none,83,86,83
28347,married,regularly,yes,1.0,school_bus,5 - 10,male,group B,high school,standard,none,63,47,47
28348,married,sometimes,yes,5.0,private,> 10,male,group D,some college,free/reduced,none,69,77,77
28349,married,sometimes,yes,0.0,school_bus,> 10,male,group D,some college,standard,completed,87,82,89
28350,divorced,regularly,no,3.0,school_bus,5 - 10,male,group B,associate's degree,free/reduced,none,43,49,42
28351,single,sometimes,yes,1.0,school_bus,> 10,female,group C,high school,free/reduced,completed,70,84,86
28352,married,sometimes,yes,3.0,school_bus,5 - 10,female,group C,some high school,free/reduced,completed,62,70,72
28353,single,sometimes,no,2.0,school_bus,,female,group D,master's degree,free/reduced,completed,77,93,100
28354,single,regularly,yes,1.0,school_bus,5 - 10,male,group E,some college,standard,none,70,55,55
28355,divorced,regularly,no,5.0,private,> 10,female,group C,associate's degree,standard,none,83,88,94
28356,,sometimes,no,5.0,private,< 5,female,group E,some college,standard,none,95,96,96
28357,married,sometimes,yes,3.0,school_bus,5 - 10,female,group C,bachelor's degree,standard,completed,70,75,88
28358,divorced,regularly,yes,1.0,school_bus,5 - 10,male,group D,some high school,standard,none,75,62,61
28359,single,sometimes,yes,6.0,school_bus,< 5,female,group D,bachelor's degree,free/reduced,none,49,61,67
28360,single,sometimes,no,1.0,private,5 - 10,male,group B,high school,standard,completed,81,82,75
28361,married,regularly,yes,4.0,,5 - 10,male,group D,some college,standard,none,82,89,77
28362,single,sometimes,no,1.0,school_bus,< 5,female,group E,associate's degree,standard,completed,79,92,92
28363,married,sometimes,no,3.0,private,5 - 10,female,group C,high school,standard,none,82,92,89
28364,married,regularly,yes,5.0,school_bus,5 - 10,male,group D,high school,standard,completed,76,75,79
28365,married,sometimes,yes,2.0,school_bus,5 - 10,male,group E,bachelor's degree,standard,none,81,78,72
28366,married,sometimes,yes,2.0,private,> 10,female,group C,some high school,free/reduced,completed,53,64,61
28367,married,sometimes,no,3.0,school_bus,5 - 10,male,group C,some high school,standard,completed,74,63,63
28368,single,sometimes,yes,1.0,school_bus,5 - 10,male,group E,some high school,free/reduced,completed,75,65,65
28369,married,regularly,no,3.0,private,< 5,male,group B,high school,standard,none,78,76,66
28370,divorced,sometimes,no,2.0,school_bus,< 5,male,group C,high school,standard,completed,68,62,64
28371,married,never,no,3.0,school_bus,5 - 10,female,group D,some college,standard,completed,84,100,99
28372,married,sometimes,no,1.0,school_bus,5 - 10,female,group C,high school,standard,completed,77,80,84
28373,married,,yes,6.0,school_bus,5 - 10,male,group C,some high school,free/reduced,none,55,58,49
28374,married,sometimes,yes,3.0,school_bus,5 - 10,male,group E,some college,standard,none,93,69,69
28375,married,regularly,yes,2.0,school_bus,> 10,male,group E,associate's degree,free/reduced,none,61,58,48
28376,married,sometimes,yes,3.0,private,5 - 10,male,group B,associate's degree,standard,none,86,79,76
28377,married,sometimes,yes,4.0,school_bus,5 - 10,male,group D,master's degree,standard,none,73,71,67
28378,married,sometimes,yes,3.0,school_bus,> 10,male,group C,some college,free/reduced,none,69,66,64
28379,divorced,never,yes,,private,> 10,male,group A,some college,standard,none,79,80,72
28380,married,never,yes,0.0,,5 - 10,female,group D,associate's degree,standard,none,65,78,71
28381,married,sometimes,yes,1.0,private,> 10,female,group C,associate's degree,standard,completed,84,91,89
28382,married,regularly,yes,4.0,private,,female,group C,some college,standard,none,46,59,54
28383,married,regularly,yes,2.0,private,5 - 10,female,group C,master's degree,free/reduced,completed,65,91,83
28384,single,sometimes,yes,1.0,private,,female,group B,bachelor's degree,standard,none,57,67,71
28385,married,never,yes,3.0,private,< 5,male,group C,high school,standard,completed,96,91,84
28386,divorced,sometimes,no,3.0,,5 - 10,male,group A,some college,standard,none,66,66,63
28387,married,sometimes,no,2.0,,> 10,female,group D,some college,standard,completed,72,85,87
28388,single,sometimes,yes,4.0,school_bus,5 - 10,female,group B,some high school,standard,none,47,65,62
28389,single,sometimes,yes,3.0,school_bus,5 - 10,male,group B,bachelor's degree,standard,completed,77,78,77
28390,divorced,regularly,yes,1.0,,< 5,female,group A,some college,free/reduced,completed,60,77,75
28391,single,sometimes,yes,4.0,private,> 10,female,group C,high school,standard,none,66,84,77
28392,married,regularly,yes,2.0,school_bus,< 5,female,group C,high school,standard,none,71,85,86
28393,widowed,never,yes,1.0,school_bus,5 - 10,male,group D,associate's degree,standard,none,80,76,72
28394,single,sometimes,yes,5.0,school_bus,> 10,male,group C,some high school,free/reduced,none,50,56,47
28395,single,sometimes,yes,3.0,school_bus,> 10,female,group A,high school,standard,none,39,49,49
28396,married,never,yes,4.0,,5 - 10,female,group A,associate's degree,free/reduced,none,39,59,55
28397,married,regularly,yes,0.0,school_bus,> 10,male,group E,master's degree,free/reduced,none,94,89,85
28398,widowed,sometimes,yes,0.0,school_bus,5 - 10,male,group C,high school,free/reduced,completed,51,53,58
28399,single,never,yes,0.0,private,5 - 10,male,group E,bachelor's degree,free/reduced,completed,96,92,87
28400,single,regularly,yes,5.0,school_bus,5 - 10,male,group D,some college,free/reduced,completed,90,88,86
28401,married,never,yes,2.0,private,> 10,female,group B,some high school,free/reduced,none,19,39,41
28402,,sometimes,yes,2.0,school_bus,> 10,male,group E,some high school,standard,none,56,38,38
28403,married,sometimes,yes,0.0,school_bus,> 10,male,group A,high school,standard,none,70,73,68
28404,single,sometimes,,1.0,private,< 5,male,group E,associate's degree,free/reduced,none,88,90,81
28405,married,sometimes,yes,4.0,school_bus,< 5,male,group C,associate's degree,standard,completed,92,75,81
28406,married,sometimes,yes,5.0,,5 - 10,male,group E,bachelor's degree,standard,completed,89,82,90
28407,married,regularly,no,1.0,private,5 - 10,female,group E,associate's degree,standard,none,77,84,81
28408,single,never,yes,2.0,school_bus,> 10,female,group D,master's degree,free/reduced,none,87,100,99
28409,married,sometimes,yes,0.0,school_bus,5 - 10,male,group B,associate's degree,standard,none,64,62,62
28410,,sometimes,yes,6.0,school_bus,5 - 10,male,group D,bachelor's degree,standard,none,59,64,65
28411,single,never,yes,0.0,school_bus,5 - 10,male,group C,some college,standard,completed,67,63,63
28412,married,regularly,no,,private,> 10,female,group C,high school,standard,completed,64,69,79
28413,,sometimes,no,5.0,school_bus,5 - 10,female,group E,some college,standard,completed,87,86,87
28414,,sometimes,yes,2.0,school_bus,5 - 10,male,group C,associate's degree,standard,none,73,52,61
28415,married,regularly,yes,,private,< 5,male,group D,some high school,free/reduced,none,57,61,56
28416,divorced,sometimes,no,3.0,private,5 - 10,male,group D,some high school,standard,none,71,58,65
28417,married,sometimes,yes,0.0,school_bus,5 - 10,female,group D,some high school,standard,none,54,57,62
28418,married,regularly,yes,4.0,school_bus,> 10,female,group A,high school,free/reduced,completed,59,71,67
28419,divorced,sometimes,yes,2.0,private,5 - 10,female,group B,some high school,standard,completed,69,89,84
28420,married,sometimes,yes,1.0,private,5 - 10,male,group D,high school,standard,completed,83,84,85
28421,single,sometimes,yes,6.0,school_bus,> 10,female,group C,some college,standard,none,65,69,68
28422,married,sometimes,no,1.0,school_bus,5 - 10,female,group C,some high school,free/reduced,none,70,64,70
28423,single,never,yes,3.0,school_bus,5 - 10,female,group D,some high school,standard,none,45,65,62
28424,married,sometimes,yes,3.0,school_bus,5 - 10,female,group B,some high school,free/reduced,completed,54,68,69
28425,married,sometimes,yes,4.0,school_bus,< 5,female,group C,associate's degree,standard,none,80,94,92
28426,,never,no,2.0,private,5 - 10,male,group C,high school,standard,none,75,68,69
28427,divorced,sometimes,yes,1.0,,5 - 10,female,group C,some high school,free/reduced,none,56,63,58
28428,married,regularly,yes,1.0,school_bus,< 5,female,group D,bachelor's degree,free/reduced,none,51,54,61
28429,married,,yes,3.0,,5 - 10,male,group C,some college,free/reduced,none,73,69,65
28430,married,regularly,no,2.0,private,< 5,male,group C,bachelor's degree,standard,none,78,78,73
28431,married,sometimes,yes,3.0,school_bus,< 5,female,group B,some high school,free/reduced,none,49,55,52
28432,married,regularly,yes,0.0,school_bus,> 10,female,group C,associate's degree,standard,none,57,66,69
28433,divorced,sometimes,no,7.0,school_bus,5 - 10,female,group C,bachelor's degree,standard,none,57,51,58
28434,single,sometimes,yes,5.0,school_bus,5 - 10,female,group C,associate's degree,standard,completed,60,78,76
28435,single,sometimes,no,1.0,school_bus,,male,group D,some high school,standard,none,50,47,46
28436,single,regularly,yes,1.0,,< 5,female,group A,some college,free/reduced,none,38,50,45
28437,married,regularly,no,,school_bus,5 - 10,female,group D,bachelor's degree,free/reduced,completed,58,72,74
28438,single,never,yes,2.0,private,> 10,female,group B,associate's degree,standard,none,73,74,76
28439,married,regularly,yes,0.0,private,> 10,female,group B,high school,standard,none,61,70,66
