id,ParentMaritalStatus,PracticeSport,IsFirstChild,NrSiblings,TransportMeans,WklyStudyHours,Gender,EthnicGroup,ParentEduc,LunchType,TestPrep,MathScore,ReadingScore,WritingScore
29114,,,,,,,,,,,,68,65,76
29115,,,,,,,,,,,,53,66,67
29116,,,,,,,,,,,,43,46,38
29117,,,,,,,,,,,,97,84,89
29118,,,,,,,,,,,,35,52,54
29119,,,,,,,,,,,,67,67,72
29120,,,,,,,,,,,,57,69,72
29121,,,,,,,,,,,,67,76,81
29122,,,,,,,,,,,,78,80,81
29123,,,,,,,,,,,,60,47,47
29124,,,,,,,,,,,,77,84,87
29125,,,,,,,,,,,,55,61,52
29126,,,,,,,,,,,,55,66,61
29127,,,,,,,,,,,,40,48,36
29128,,,,,,,,,,,,95,100,95
29129,,,,,,,,,,,,50,60,65
29130,,,,,,,,,,,,70,58,50
29131,,,,,,,,,,,,59,61,58
29132,,,,,,,,,,,,77,92,94
29133,,,,,,,,,,,,52,59,66
29134,,,,,,,,,,,,100,93,93
29135,,,,,,,,,,,,52,52,56
29136,,,,,,,,,,,,51,46,42
29137,,,,,,,,,,,,55,63,59
29138,,,,,,,,,,,,64,63,60
29139,,,,,,,,,,,,58,63,62
29140,,,,,,,,,,,,57,59,62
29141,,,,,,,,,,,,65,74,72
29142,,,,,,,,,,,,51,67,65
29143,,,,,,,,,,,,38,58,54
29144,,,,,,,,,,,,68,64,56
29145,,,,,,,,,,,,89,94,92
29146,,,,,,,,,,,,29,44,41
29147,,,,,,,,,,,,57,59,61
29148,,,,,,,,,,,,82,62,64
29149,,,,,,,,,,,,72,80,78
29150,,,,,,,,,,,,84,92,100
29151,,,,,,,,,,,,84,86,87
29152,,,,,,,,,,,,80,59,58
29153,,,,,,,,,,,,82,76,72
29154,,,,,,,,,,,,65,54,48
29155,,,,,,,,,,,,75,66,64
29156,,,,,,,,,,,,42,36,37
29157,,,,,,,,,,,,78,78,77
29158,,,,,,,,,,,,69,77,72
29159,,,,,,,,,,,,57,55,50
29160,,,,,,,,,,,,59,72,66
29161,,,,,,,,,,,,50,53,48
29162,,,,,,,,,,,,83,90,81
29163,,,,,,,,,,,,55,59,59
29164,,,,,,,,,,,,56,61,57
29165,,,,,,,,,,,,45,53,53
29166,,,,,,,,,,,,75,92,88
29167,,,,,,,,,,,,86,80,77
29168,,,,,,,,,,,,73,69,67
29169,,,,,,,,,,,,66,65,64
29170,,,,,,,,,,,,62,57,54
29171,,,,,,,,,,,,69,62,62
29172,,,,,,,,,,,,77,90,96
29173,,,,,,,,,,,,73,72,70
29174,,,,,,,,,,,,40,44,40
29175,,,,,,,,,,,,65,66,64
29176,,,,,,,,,,,,77,77,83
29177,,,,,,,,,,,,73,69,60
29178,,,,,,,,,,,,75,77,78
29179,,,,,,,,,,,,60,81,78
29180,,,,,,,,,,,,54,61,60
29181,,,,,,,,,,,,72,57,56
29182,,,,,,,,,,,,68,62,61
29183,,,,,,,,,,,,65,54,51
29184,,,,,,,,,,,,64,63,62
29185,,,,,,,,,,,,58,83,80
29186,,,,,,,,,,,,54,58,53
29187,,,,,,,,,,,,78,86,84
29188,,,,,,,,,,,,46,64,61
29189,,,,,,,,,,,,58,60,51
29190,,,,,,,,,,,,73,87,81
29191,,,,,,,,,,,,56,62,64
29192,,,,,,,,,,,,65,67,62
29193,,,,,,,,,,,,94,90,94
29194,,,,,,,,,,,,56,67,57
29195,,,,,,,,,,,,40,62,61
29196,,,,,,,,,,,,72,68,74
29197,,,,,,,,,,,,37,57,61
29198,,,,,,,,,,,,64,75,69
29199,,,,,,,,,,,,75,88,86
29200,,,,,,,,,,,,55,53,59
29201,,,,,,,,,,,,74,71,68
29202,,,,,,,,,,,,77,87,83
29203,,,,,,,,,,,,81,73,74
29204,,,,,,,,,,,,69,79,82
29205,,,,,,,,,,,,88,87,87
29206,,,,,,,,,,,,48,56,48
29207,,,,,,,,,,,,52,48,50
29208,,,,,,,,,,,,33,56,57
29209,,,,,,,,,,,,66,65,54
29210,,,,,,,,,,,,44,47,44
29211,,,,,,,,,,,,67,64,66
29212,,,,,,,,,,,,67,85,82
29213,,,,,,,,,,,,57,84,81
29214,,,,,,,,,,,,72,80,87
29215,,,,,,,,,,,,74,66,58
29216,,,,,,,,,,,,39,64,58
29217,,,,,,,,,,,,76,81,83
29218,,,,,,,,,,,,70,78,78
29219,,,,,,,,,,,,83,86,75
29220,,,,,,,,,,,,93,93,88
29221,,,,,,,,,,,,52,56,61
29222,,,,,,,,,,,,47,65,57
29223,,,,,,,,,,,,81,82,83
29224,,,,,,,,,,,,90,87,85
29225,,,,,,,,,,,,71,61,63
29226,,,,,,,,,,,,54,49,43
29227,,,,,,,,,,,,74,73,78
29228,,,,,,,,,,,,83,86,81
29229,,,,,,,,,,,,83,83,89
29230,,,,,,,,,,,,68,62,59
29231,,,,,,,,,,,,45,42,38
29232,,,,,,,,,,,,66,65,55
29233,,,,,,,,,,,,42,48,44
29234,,,,,,,,,,,,69,83,81
29235,,,,,,,,,,,,65,46,52
29236,,,,,,,,,,,,57,59,58
29237,,,,,,,,,,,,60,76,75
29238,,,,,,,,,,,,64,78,79
29239,,,,,,,,,,,,66,60,63
29240,,,,,,,,,,,,59,68,59
29241,,,,,,,,,,,,78,92,100
29242,,,,,,,,,,,,52,41,44
29243,,,,,,,,,,,,65,60,61
29244,,,,,,,,,,,,57,57,53
29245,,,,,,,,,,,,53,71,74
29246,,,,,,,,,,,,75,71,64
29247,,,,,,,,,,,,61,63,53
29248,,,,,,,,,,,,72,64,61
29249,,,,,,,,,,,,74,65,59
29250,,,,,,,,,,,,94,88,89
29251,,,,,,,,,,,,100,94,97
29252,,,,,,,,,,,,52,68,67
29253,,,,,,,,,,,,77,88,84
29254,,,,,,,,,,,,73,63,61
29255,,,,,,,,,,,,100,93,98
29256,,,,,,,,,,,,60,65,64
29257,,,,,,,,,,,,63,47,47
29258,,,,,,,,,,,,55,61,60
29259,,,,,,,,,,,,100,90,90
29260,,,,,,,,,,,,66,63,64
29261,,,,,,,,,,,,56,46,50
29262,,,,,,,,,,,,57,75,81
29263,,,,,,,,,,,,43,58,53
29264,,,,,,,,,,,,75,96,94
29265,,,,,,,,,,,,59,59,53
29266,,,,,,,,,,,,86,81,69
29267,,,,,,,,,,,,70,70,67
29268,,,,,,,,,,,,90,95,95
29269,,,,,,,,,,,,58,62,66
29270,,,,,,,,,,,,76,67,72
29271,,,,,,,,,,,,79,78,82
29272,,,,,,,,,,,,52,58,65
29273,,,,,,,,,,,,50,36,33
29274,,,,,,,,,,,,53,72,75
29275,,,,,,,,,,,,38,70,62
29276,,,,,,,,,,,,51,59,54
29277,,,,,,,,,,,,69,79,76
29278,,,,,,,,,,,,91,80,82
29279,,,,,,,,,,,,69,73,74
29280,,,,,,,,,,,,70,70,64
29281,,,,,,,,,,,,86,87,90
29282,,,,,,,,,,,,39,48,50
29283,,,,,,,,,,,,42,24,21
29284,,,,,,,,,,,,56,73,77
29285,,,,,,,,,,,,61,67,66
29286,,,,,,,,,,,,47,62,63
29287,,,,,,,,,,,,64,92,85
29288,,,,,,,,,,,,76,58,51
29289,,,,,,,,,,,,80,78,83
29290,,,,,,,,,,,,54,56,46
29291,,,,,,,,,,,,100,100,100
29292,,,,,,,,,,,,62,82,81
29293,,,,,,,,,,,,64,59,50
29294,,,,,,,,,,,,79,70,66
29295,,,,,,,,,,,,51,48,49
29296,,,,,,,,,,,,88,92,93
29297,,,,,,,,,,,,79,70,68
29298,,,,,,,,,,,,46,60,64
29299,,,,,,,,,,,,91,89,91
29300,,,,,,,,,,,,77,70,65
29301,,,,,,,,,,,,69,72,74
29302,,,,,,,,,,,,82,95,91
29303,,,,,,,,,,,,84,83,92
29304,,,,,,,,,,,,84,93,99
29305,,,,,,,,,,,,51,49,40
29306,,,,,,,,,,,,74,61,64
29307,,,,,,,,,,,,64,51,47
29308,,,,,,,,,,,,57,70,67
29309,,,,,,,,,,,,67,57,57
29310,,,,,,,,,,,,60,63,57
29311,,,,,,,,,,,,60,67,66
29312,,,,,,,,,,,,69,87,85
29313,,,,,,,,,,,,73,77,71
29314,,,,,,,,,,,,49,43,45
29315,,,,,,,,,,,,41,49,51
29316,,,,,,,,,,,,83,72,72
29317,,,,,,,,,,,,57,64,67
29318,,,,,,,,,,,,35,55,48
29319,,,,,,,,,,,,72,85,84
29320,,,,,,,,,,,,73,65,59
29321,,,,,,,,,,,,51,60,60
29322,,,,,,,,,,,,80,96,93
29323,,,,,,,,,,,,76,78,68
29324,,,,,,,,,,,,65,66,69
29325,,,,,,,,,,,,78,68,66
29326,,,,,,,,,,,,66,68,69
29327,,,,,,,,,,,,72,84,86
29328,,,,,,,,,,,,72,70,71
29329,,,,,,,,,,,,52,59,61
29330,,,,,,,,,,,,71,64,62
29331,,,,,,,,,,,,68,66,69
29332,,,,,,,,,,,,75,89,88
29333,,,,,,,,,,,,65,68,63
29334,,,,,,,,,,,,70,74,66
29335,,,,,,,,,,,,65,67,69
29336,,,,,,,,,,,,59,73,64
29337,,,,,,,,,,,,76,89,84
29338,,,,,,,,,,,,83,89,89
29339,,,,,,,,,,,,82,89,90
29340,,,,,,,,,,,,98,100,100
29341,,,,,,,,,,,,54,65,66
29342,,,,,,,,,,,,68,74,83
29343,,,,,,,,,,,,44,45,48
29344,,,,,,,,,,,,65,61,65
29345,,,,,,,,,,,,68,67,65
29346,,,,,,,,,,,,76,86,94
29347,,,,,,,,,,,,57,62,67
29348,,,,,,,,,,,,82,85,78
29349,,,,,,,,,,,,76,75,77
29350,,,,,,,,,,,,69,67,73
29351,,,,,,,,,,,,40,46,44
29352,,,,,,,,,,,,83,87,88
29353,,,,,,,,,,,,60,63,66
29354,,,,,,,,,,,,60,61,57
29355,,,,,,,,,,,,49,44,38
29356,,,,,,,,,,,,83,85,90
29357,,,,,,,,,,,,45,46,40
29358,,,,,,,,,,,,28,47,40
29359,,,,,,,,,,,,92,95,100
29360,,,,,,,,,,,,78,81,76
29361,,,,,,,,,,,,53,55,55
29362,,,,,,,,,,,,58,70,72
29363,,,,,,,,,,,,79,81,85
29364,,,,,,,,,,,,53,51,55
29365,,,,,,,,,,,,61,76,78
29366,,,,,,,,,,,,63,56,53
29367,,,,,,,,,,,,74,82,81
29368,,,,,,,,,,,,96,83,81
29369,,,,,,,,,,,,72,67,65
29370,,,,,,,,,,,,59,53,51
29371,,,,,,,,,,,,79,87,88
29372,,,,,,,,,,,,67,79,75
29373,,,,,,,,,,,,64,65,66
29374,,,,,,,,,,,,82,83,70
29375,,,,,,,,,,,,85,84,85
29376,,,,,,,,,,,,48,51,54
29377,,,,,,,,,,,,42,55,58
29378,,,,,,,,,,,,71,65,68
29379,,,,,,,,,,,,64,57,62
29380,,,,,,,,,,,,57,67,67
29381,,,,,,,,,,,,59,61,52
29382,,,,,,,,,,,,75,66,65
29383,,,,,,,,,,,,49,66,60
29384,,,,,,,,,,,,59,66,68
29385,,,,,,,,,,,,65,66,66
29386,,,,,,,,,,,,50,59,59
29387,,,,,,,,,,,,41,49,43
29388,,,,,,,,,,,,23,35,42
29389,,,,,,,,,,,,86,88,87
29390,,,,,,,,,,,,73,72,66
29391,,,,,,,,,,,,96,90,83
29392,,,,,,,,,,,,44,59,57
29393,,,,,,,,,,,,59,59,59
29394,,,,,,,,,,,,80,93,97
29395,,,,,,,,,,,,49,67,71
29396,,,,,,,,,,,,83,72,65
29397,,,,,,,,,,,,86,78,87
29398,,,,,,,,,,,,63,76,69
29399,,,,,,,,,,,,56,52,54
29400,,,,,,,,,,,,69,68,72
29401,,,,,,,,,,,,75,89,83
29402,,,,,,,,,,,,56,53,57
29403,,,,,,,,,,,,35,45,44
29404,,,,,,,,,,,,66,74,75
29405,,,,,,,,,,,,65,59,58
29406,,,,,,,,,,,,59,64,59
29407,,,,,,,,,,,,89,77,80
29408,,,,,,,,,,,,95,80,74
29409,,,,,,,,,,,,58,76,82
29410,,,,,,,,,,,,70,73,70
29411,,,,,,,,,,,,49,56,56
29412,,,,,,,,,,,,73,85,81
29413,,,,,,,,,,,,68,78,79
29414,,,,,,,,,,,,59,72,74
29415,,,,,,,,,,,,96,100,100
29416,,,,,,,,,,,,69,79,73
29417,,,,,,,,,,,,73,87,93
29418,,,,,,,,,,,,67,72,69
29419,,,,,,,,,,,,54,46,46
29420,,,,,,,,,,,,19,44,41
29421,,,,,,,,,,,,71,69,68
29422,,,,,,,,,,,,38,35,40
29423,,,,,,,,,,,,83,77,76
29424,,,,,,,,,,,,50,46,50
29425,,,,,,,,,,,,93,92,90
29426,,,,,,,,,,,,82,80,81
29427,,,,,,,,,,,,67,61,62
29428,,,,,,,,,,,,80,82,74
29429,,,,,,,,,,,,69,63,54
29430,,,,,,,,,,,,72,91,89
29431,,,,,,,,,,,,79,94,89
29432,,,,,,,,,,,,68,85,91
29433,,,,,,,,,,,,67,76,71
29434,,,,,,,,,,,,91,89,85
29435,,,,,,,,,,,,83,77,76
29436,,,,,,,,,,,,95,90,98
29437,,,,,,,,,,,,37,44,42
29438,,,,,,,,,,,,23,38,35
29439,,,,,,,,,,,,49,45,43
29440,,,,,,,,,,,,86,75,77
29441,,,,,,,,,,,,56,61,62
29442,,,,,,,,,,,,61,68,71
29443,,,,,,,,,,,,54,70,71
29444,,,,,,,,,,,,76,87,84
29445,,,,,,,,,,,,97,91,85
29446,,,,,,,,,,,,59,78,73
29447,,,,,,,,,,,,66,72,73
29448,,,,,,,,,,,,55,47,49
29449,,,,,,,,,,,,77,74,78
29450,,,,,,,,,,,,51,51,64
29451,,,,,,,,,,,,67,67,64
29452,,,,,,,,,,,,67,64,66
29453,,,,,,,,,,,,74,61,60
29454,,,,,,,,,,,,68,84,70
29455,,,,,,,,,,,,37,49,47
29456,,,,,,,,,,,,69,63,65
29457,,,,,,,,,,,,56,63,65
29458,,,,,,,,,,,,72,64,62
29459,,,,,,,,,,,,75,69,66
29460,,,,,,,,,,,,64,67,69
29461,,,,,,,,,,,,70,65,67
29462,,,,,,,,,,,,55,55,56
29463,,,,,,,,,,,,35,58,48
29464,,,,,,,,,,,,49,51,50
29465,,,,,,,,,,,,91,79,82
29466,,,,,,,,,,,,56,68,60
29467,,,,,,,,,,,,56,67,63
29468,,,,,,,,,,,,70,79,79
29469,,,,,,,,,,,,52,59,62
29470,,,,,,,,,,,,86,82,82
29471,,,,,,,,,,,,76,84,83
29472,,,,,,,,,,,,63,46,44
29473,,,,,,,,,,,,83,89,89
29474,,,,,,,,,,,,57,66,69
29475,,,,,,,,,,,,80,74,67
29476,,,,,,,,,,,,52,75,67
29477,,,,,,,,,,,,94,90,93
29478,,,,,,,,,,,,85,84,87
29479,,,,,,,,,,,,67,81,74
29480,,,,,,,,,,,,59,65,57
29481,,,,,,,,,,,,60,75,76
29482,,,,,,,,,,,,55,50,54
29483,,,,,,,,,,,,58,67,67
29484,,,,,,,,,,,,62,73,75
29485,,,,,,,,,,,,63,72,72
29486,,,,,,,,,,,,68,60,58
29487,,,,,,,,,,,,69,69,77
29488,,,,,,,,,,,,58,66,63
29489,,,,,,,,,,,,63,54,54
29490,,,,,,,,,,,,47,59,62
29491,,,,,,,,,,,,45,55,54
29492,,,,,,,,,,,,41,62,56
29493,,,,,,,,,,,,57,77,69
29494,,,,,,,,,,,,80,77,76
29495,,,,,,,,,,,,90,81,86
29496,,,,,,,,,,,,67,64,59
29497,,,,,,,,,,,,69,82,92
29498,,,,,,,,,,,,79,83,84
29499,,,,,,,,,,,,68,80,81
29500,,,,,,,,,,,,63,54,61
29501,,,,,,,,,,,,56,62,57
29502,,,,,,,,,,,,57,62,61
29503,,,,,,,,,,,,72,85,86
29504,,,,,,,,,,,,81,93,93
29505,,,,,,,,,,,,52,74,71
29506,,,,,,,,,,,,29,37,30
29507,,,,,,,,,,,,72,73,76
29508,,,,,,,,,,,,70,62,62
29509,,,,,,,,,,,,47,61,57
29510,,,,,,,,,,,,36,64,62
29511,,,,,,,,,,,,78,82,81
29512,,,,,,,,,,,,88,86,79
29513,,,,,,,,,,,,39,50,53
29514,,,,,,,,,,,,67,76,71
29515,,,,,,,,,,,,34,33,33
29516,,,,,,,,,,,,74,77,82
29517,,,,,,,,,,,,48,70,67
29518,,,,,,,,,,,,74,88,85
29519,,,,,,,,,,,,61,48,54
29520,,,,,,,,,,,,88,89,90
29521,,,,,,,,,,,,71,69,71
29522,,,,,,,,,,,,62,78,77
29523,,,,,,,,,,,,89,97,100
29524,,,,,,,,,,,,71,49,54
29525,,,,,,,,,,,,27,40,40
29526,,,,,,,,,,,,79,88,84
29527,,,,,,,,,,,,39,54,56
29528,,,,,,,,,,,,54,68,65
29529,,,,,,,,,,,,72,72,74
29530,,,,,,,,,,,,70,63,66
29531,,,,,,,,,,,,69,80,83
29532,,,,,,,,,,,,68,50,47
29533,,,,,,,,,,,,68,79,81
29534,,,,,,,,,,,,71,88,91
29535,,,,,,,,,,,,70,75,76
29536,,,,,,,,,,,,87,81,86
29537,,,,,,,,,,,,69,69,64
29538,,,,,,,,,,,,64,73,67
29539,,,,,,,,,,,,65,65,64
29540,,,,,,,,,,,,55,56,53
29541,,,,,,,,,,,,68,59,53
29542,,,,,,,,,,,,66,77,72
29543,,,,,,,,,,,,64,71,78
29544,,,,,,,,,,,,54,76,81
29545,,,,,,,,,,,,69,61,59
29546,,,,,,,,,,,,42,48,52
29547,,,,,,,,,,,,61,51,48
29548,,,,,,,,,,,,75,65,61
29549,,,,,,,,,,,,73,67,66
29550,,,,,,,,,,,,88,77,79
29551,,,,,,,,,,,,57,73,66
29552,,,,,,,,,,,,73,77,75
29553,,,,,,,,,,,,79,78,81
29554,,,,,,,,,,,,68,64,75
29555,,,,,,,,,,,,64,60,60
29556,,,,,,,,,,,,79,70,64
29557,,,,,,,,,,,,74,66,65
29558,,,,,,,,,,,,54,60,57
29559,,,,,,,,,,,,44,55,51
29560,,,,,,,,,,,,69,69,71
29561,,,,,,,,,,,,91,80,78
29562,,,,,,,,,,,,49,45,44
29563,,,,,,,,,,,,61,64,58
29564,,,,,,,,,,,,82,80,70
29565,,,,,,,,,,,,60,56,57
29566,,,,,,,,,,,,74,85,83
29567,,,,,,,,,,,,94,97,92
29568,,,,,,,,,,,,36,36,41
29569,,,,,,,,,,,,78,64,57
29570,,,,,,,,,,,,79,77,72
29571,,,,,,,,,,,,43,66,65
29572,,,,,,,,,,,,44,62,56
29573,,,,,,,,,,,,75,74,70
29574,,,,,,,,,,,,68,75,69
29575,,,,,,,,,,,,70,79,75
29576,,,,,,,,,,,,88,95,89
29577,,,,,,,,,,,,57,73,77
29578,,,,,,,,,,,,55,62,59
29579,,,,,,,,,,,,55,54,54
29580,,,,,,,,,,,,61,76,72
29581,,,,,,,,,,,,79,70,73
29582,,,,,,,,,,,,43,47,52
29583,,,,,,,,,,,,56,72,73
29584,,,,,,,,,,,,49,44,40
29585,,,,,,,,,,,,82,78,77
29586,,,,,,,,,,,,64,61,57
29587,,,,,,,,,,,,46,53,46
29588,,,,,,,,,,,,73,74,74
29589,,,,,,,,,,,,67,72,71
29590,,,,,,,,,,,,72,72,76
29591,,,,,,,,,,,,75,72,70
29592,,,,,,,,,,,,47,51,51
29593,,,,,,,,,,,,91,89,95
29594,,,,,,,,,,,,61,49,49
29595,,,,,,,,,,,,52,66,66
29596,,,,,,,,,,,,73,68,66
29597,,,,,,,,,,,,72,68,71
29598,,,,,,,,,,,,37,43,39
29599,,,,,,,,,,,,72,82,81
29600,,,,,,,,,,,,64,56,55
29601,,,,,,,,,,,,95,94,94
29602,,,,,,,,,,,,47,50,38
29603,,,,,,,,,,,,57,46,45
29604,,,,,,,,,,,,54,64,69
29605,,,,,,,,,,,,70,84,86
29606,,,,,,,,,,,,63,74,76
29607,,,,,,,,,,,,70,66,65
29608,,,,,,,,,,,,75,83,83
29609,,,,,,,,,,,,26,41,40
29610,,,,,,,,,,,,65,62,60
29611,,,,,,,,,,,,39,49,58
29612,,,,,,,,,,,,73,68,73
29613,,,,,,,,,,,,77,83,84
29614,,,,,,,,,,,,42,45,47
29615,,,,,,,,,,,,71,88,88
29616,,,,,,,,,,,,58,60,62
29617,,,,,,,,,,,,66,72,74
29618,,,,,,,,,,,,65,70,73
29619,,,,,,,,,,,,62,74,68
29620,,,,,,,,,,,,54,62,64
29621,,,,,,,,,,,,91,84,86
29622,,,,,,,,,,,,52,50,56
29623,,,,,,,,,,,,81,89,82
29624,,,,,,,,,,,,47,65,64
29625,,,,,,,,,,,,64,69,53
29626,,,,,,,,,,,,57,62,64
29627,,,,,,,,,,,,40,42,39
29628,,,,,,,,,,,,64,59,50
29629,,,,,,,,,,,,69,60,59
29630,,,,,,,,,,,,53,72,63
29631,,,,,,,,,,,,80,79,80
29632,,,,,,,,,,,,68,61,62
29633,,,,,,,,,,,,71,71,68
29634,,,,,,,,,,,,92,99,100
29635,,,,,,,,,,,,59,64,51
29636,,,,,,,,,,,,72,80,67
29637,,,,,,,,,,,,68,63,60
29638,,,,,,,,,,,,67,70,69
29639,,,,,,,,,,,,60,82,74
29640,,,,,,,,,,,,67,78,79
29641,,,,,,,,,,,,59,73,66
29642,,,,,,,,,,,,68,76,77
29643,,,,,,,,,,,,77,84,80
29644,,,,,,,,,,,,69,86,82
29645,,,,,,,,,,,,64,83,82
29646,,,,,,,,,,,,70,81,86
29647,,,,,,,,,,,,48,53,53
29648,,,,,,,,,,,,76,86,70
29649,,,,,,,,,,,,73,70,67
29650,,,,,,,,,,,,78,68,64
29651,,,,,,,,,,,,69,65,57
29652,,,,,,,,,,,,76,88,88
29653,,,,,,,,,,,,31,37,35
29654,,,,,,,,,,,,50,65,62
29655,,,,,,,,,,,,80,71,66
29656,,,,,,,,,,,,69,73,77
29657,,,,,,,,,,,,93,93,98
29658,,,,,,,,,,,,60,80,76
29659,,,,,,,,,,,,37,57,58
29660,,,,,,,,,,,,70,69,67
29661,,,,,,,,,,,,71,79,74
29662,,,,,,,,,,,,65,79,72
29663,,,,,,,,,,,,53,56,54
29664,,,,,,,,,,,,70,71,64
29665,,,,,,,,,,,,93,100,100
29666,,,,,,,,,,,,50,55,49
29667,,,,,,,,,,,,67,65,64
29668,,,,,,,,,,,,91,85,85
29669,,,,,,,,,,,,84,93,93
29670,,,,,,,,,,,,77,75,72
29671,,,,,,,,,,,,82,86,83
29672,,,,,,,,,,,,61,64,61
29673,,,,,,,,,,,,45,60,63
29674,,,,,,,,,,,,52,39,33
29675,,,,,,,,,,,,51,50,48
29676,,,,,,,,,,,,38,25,27
29677,,,,,,,,,,,,40,47,46
29678,,,,,,,,,,,,41,48,52
29679,,,,,,,,,,,,70,67,76
29680,,,,,,,,,,,,62,68,64
29681,,,,,,,,,,,,75,72,78
29682,,,,,,,,,,,,100,94,89
29683,,,,,,,,,,,,75,86,91
29684,,,,,,,,,,,,73,78,84
29685,,,,,,,,,,,,84,91,88
29686,,,,,,,,,,,,40,46,37
29687,,,,,,,,,,,,57,69,63
29688,,,,,,,,,,,,69,85,88
29689,,,,,,,,,,,,85,88,84
29690,,,,,,,,,,,,61,63,67
29691,,,,,,,,,,,,54,54,56
29692,,,,,,,,,,,,51,57,57
29693,,,,,,,,,,,,43,54,48
29694,,,,,,,,,,,,61,64,55
29695,,,,,,,,,,,,92,86,82
29696,,,,,,,,,,,,9,31,29
29697,,,,,,,,,,,,58,62,66
29698,,,,,,,,,,,,61,57,50
29699,,,,,,,,,,,,52,62,60
29700,,,,,,,,,,,,58,48,46
29701,,,,,,,,,,,,55,71,65
29702,,,,,,,,,,,,62,57,49
29703,,,,,,,,,,,,55,59,62
29704,,,,,,,,,,,,83,91,94
29705,,,,,,,,,,,,45,50,39
29706,,,,,,,,,,,,51,55,50
29707,,,,,,,,,,,,82,87,92
29708,,,,,,,,,,,,94,96,97
29709,,,,,,,,,,,,49,50,43
29710,,,,,,,,,,,,100,97,100
29711,,,,,,,,,,,,78,65,59
29712,,,,,,,,,,,,88,95,89
29713,,,,,,,,,,,,100,92,88
29714,,,,,,,,,,,,54,70,70
29715,,,,,,,,,,,,70,85,87
29716,,,,,,,,,,,,50,60,56
29717,,,,,,,,,,,,41,48,55
29718,,,,,,,,,,,,68,84,80
29719,,,,,,,,,,,,63,62,58
29720,,,,,,,,,,,,61,51,49
29721,,,,,,,,,,,,79,69,74
29722,,,,,,,,,,,,69,59,56
29723,,,,,,,,,,,,73,84,86
29724,,,,,,,,,,,,34,29,32
29725,,,,,,,,,,,,65,56,52
29726,,,,,,,,,,,,72,60,60
29727,,,,,,,,,,,,52,41,45
29728,,,,,,,,,,,,82,83,86
29729,,,,,,,,,,,,97,90,88
29730,,,,,,,,,,,,83,79,83
29731,,,,,,,,,,,,66,72,78
29732,,,,,,,,,,,,88,73,73
29733,,,,,,,,,,,,39,63,55
29734,,,,,,,,,,,,55,46,43
29735,,,,,,,,,,,,85,89,95
29736,,,,,,,,,,,,67,81,80
29737,,,,,,,,,,,,83,90,89
29738,,,,,,,,,,,,76,82,80
29739,,,,,,,,,,,,55,41,43
29740,,,,,,,,,,,,60,56,53
29741,,,,,,,,,,,,77,67,63
29742,,,,,,,,,,,,62,67,68
29743,,,,,,,,,,,,38,43,38
29744,,,,,,,,,,,,58,54,54
29745,,,,,,,,,,,,53,44,46
29746,,,,,,,,,,,,66,81,79
29747,,,,,,,,,,,,67,57,52
29748,,,,,,,,,,,,71,88,84
29749,,,,,,,,,,,,89,96,85
29750,,,,,,,,,,,,68,64,67
29751,,,,,,,,,,,,61,68,61
29752,,,,,,,,,,,,76,78,85
29753,,,,,,,,,,,,79,76,80
29754,,,,,,,,,,,,53,50,49
29755,,,,,,,,,,,,78,73,70
29756,,,,,,,,,,,,100,95,90
29757,,,,,,,,,,,,58,66,69
29758,,,,,,,,,,,,51,50,57
29759,,,,,,,,,,,,84,84,73
29760,,,,,,,,,,,,45,44,54
29761,,,,,,,,,,,,82,95,88
29762,,,,,,,,,,,,63,50,49
29763,,,,,,,,,,,,38,49,52
29764,,,,,,,,,,,,96,100,93
29765,,,,,,,,,,,,62,65,66
29766,,,,,,,,,,,,86,83,76
29767,,,,,,,,,,,,77,90,88
29768,,,,,,,,,,,,47,45,41
29769,,,,,,,,,,,,83,81,86
29770,,,,,,,,,,,,90,99,99
29771,,,,,,,,,,,,51,63,60
29772,,,,,,,,,,,,77,87,79
29773,,,,,,,,,,,,58,66,67
29774,,,,,,,,,,,,60,71,70
29775,,,,,,,,,,,,65,74,67
29776,,,,,,,,,,,,64,80,83
29777,,,,,,,,,,,,66,60,61
29778,,,,,,,,,,,,31,47,44
29779,,,,,,,,,,,,58,82,82
29780,,,,,,,,,,,,74,74,80
29781,,,,,,,,,,,,80,77,71
29782,,,,,,,,,,,,83,100,91
29783,,,,,,,,,,,,29,32,33
29784,,,,,,,,,,,,66,80,80
29785,,,,,,,,,,,,77,73,79
29786,,,,,,,,,,,,49,64,62
29787,,,,,,,,,,,,65,70,65
29788,,,,,,,,,,,,54,63,64
29789,,,,,,,,,,,,100,96,92
29790,,,,,,,,,,,,79,77,86
29791,,,,,,,,,,,,65,61,64
29792,,,,,,,,,,,,49,47,43
29793,,,,,,,,,,,,55,56,46
29794,,,,,,,,,,,,73,65,62
29795,,,,,,,,,,,,58,62,61
29796,,,,,,,,,,,,53,59,61
29797,,,,,,,,,,,,86,80,73
29798,,,,,,,,,,,,44,71,71
29799,,,,,,,,,,,,73,78,80
29800,,,,,,,,,,,,76,76,72
29801,,,,,,,,,,,,44,37,35
29802,,,,,,,,,,,,55,69,70
29803,,,,,,,,,,,,58,62,61
29804,,,,,,,,,,,,65,70,60
29805,,,,,,,,,,,,65,58,52
29806,,,,,,,,,,,,83,88,86
29807,,,,,,,,,,,,79,74,73
29808,,,,,,,,,,,,72,83,83
